Project ID,Voluntary Registry,Type,Country,R_ratio,Vintage_Age,M_flag,T_flag,RiskScore
ACR192,ACR,Improved Forest Management,United States,0.3940574691637644,13.0,0,1,0.1969145728028765
CAR775,CAR,Manure Methane Digester,United States,0.9094628530000474,15.0,0,1,0.1967302901032816
ACR254,ACR,Ozone Depleting Substances Recovery & Destruction,United States,0.4781382613497731,11.0,0,1,0.19672297648661194
CAR1152,CAR,Manure Methane Digester,United States,2.441402222836038,12.0,0,0,0.19663600236947995
GS10974,GOLD,Cookstoves,Bangladesh,3.176377597163295,8.0,0,0,0.19652142875153467
GS10980,GOLD,Cookstoves,Bangladesh,3.1712993986680473,8.0,0,0,0.19652142875153467
GS10979,GOLD,Cookstoves,Bangladesh,3.164044829389122,8.0,0,0,0.19652142875153467
GS6116,GOLD,Cookstoves,Honduras,0.2860288997214484,9.0,0,1,0.19650888554603102
GS675,GOLD,Landfill Methane,Türkiye,0.5821878167111701,15.0,0,1,0.19648379006659186
CAR1011,CAR,Ozone Depleting Substances Recovery & Destruction,United States,0.6500279977561004,13.0,0,1,0.196447942699333
VCS983,VCS,Cookstoves,Ghana,0.6499424839942832,13.0,0,1,0.196447942699333
VCS1702,VCS,Landfill Methane,South Africa,0.3629816905370128,14.0,0,1,0.19625428641396528
CAR606,CAR,Manure Methane Digester,United States,0.5430033775904992,14.0,0,1,0.19619555166459932
VCS2890,VCS,Cookstoves,Zimbabwe,0.2724437743382989,5.0,0,1,0.1961606111286842
CAR782,CAR,Landfill Methane,United States,1.0537515656182028,16.0,0,1,0.19610003021933317
VCS1896,VCS,Afforestation/Reforestation,China,1.5415563436537116,8.0,0,1,0.19593569196530325
ACR370,ACR,Ozone Depleting Substances Recovery & Destruction,United States,1.4876596611393762,9.0,0,1,0.19578355877633835
CAR1284,CAR,Avoided Grassland Conversion,United States,2.818762545371946,9.0,0,0,0.19567631196870755
CAR601,CAR,Manure Methane Digester,United States,1.0218132730642913,16.0,0,1,0.1955073265190332
VCS1166,VCS,Waste Gas Recovery,China,0.4856344522276601,14.0,0,1,0.19548533936618115
GS1016,GOLD,Landfill Methane,Türkiye,0.5658685433545243,15.0,0,1,0.1954633561004135
CAR945,CAR,Ozone Depleting Substances Recovery & Destruction,United States,0.366734403118535,14.0,0,1,0.19542658434774182
VCS856,VCS,REDD+,Colombia,0.4632351923920394,14.0,0,1,0.19542336120497672
GS10981,GOLD,Cookstoves,Bangladesh,3.198084406417491,8.0,0,0,0.19538527021169888
ACR589,ACR,Ozone Depleting Substances Recovery & Destruction,United States,1.6308463676456486,6.0,0,1,0.19538275151957268
ACR292,ACR,Improved Forest Management,United States,0.3559782585159631,10.0,0,1,0.19529532518336573
ACR275,ACR,Ozone Depleting Substances Recovery & Destruction,United States,1.4310831515283864,10.0,0,1,0.1952707452096368
ACR350,ACR,Ozone Depleting Substances Recovery & Destruction,United States,1.4299195298758547,10.0,0,1,0.1952707452096368
ACR379,ACR,Ozone Depleting Substances Recovery & Destruction,United States,1.4810821366403284,9.0,0,1,0.19525978976737315
VCS2565,VCS,Afforestation/Reforestation,China,0.2946682477129116,9.0,0,1,0.1950355161203927
CAR1204,CAR,Improved Forest Management,United States,0.2982907817742276,9.0,0,1,0.1950355161203927
CAR959,CAR,Ozone Depleting Substances Recovery & Destruction,United States,1.2014428608679275,14.0,0,1,0.19498405664349056
CAR994,CAR,Manure Methane Digester,United States,1.032866977550612,16.0,0,1,0.19496735840944637
VCS1516,VCS,Manure Methane Digester,Mexico,1.0426671022304494,16.0,0,1,0.19496735840944637
VCS1118,VCS,REDD+,Brazil,0.3703453953958545,14.0,0,1,0.19487491820469605
CAR1021,CAR,Ozone Depleting Substances Recovery & Destruction,United States,0.4714458069803796,12.0,0,1,0.19487265214937674
ACR698,ACR,Improved Forest Management,United States,1.5007009121168369,7.0,0,1,0.19483091734051125
CAR954,CAR,Ozone Depleting Substances Recovery & Destruction,United States,0.5075115159956366,14.0,0,1,0.19462801397891816
CAR1036,CAR,Manure Methane Digester,United States,2.4245141807463813,12.0,0,0,0.19443136024769145
ACR523,ACR,Ozone Depleting Substances Recovery & Destruction,United States,1.454686298101319,7.0,0,1,0.19440247621238163
GS662,GOLD,Methane Recovery in Wastewater,Thailand,0.7316181090644532,13.0,0,1,0.1940429035099596
GS7495,GOLD,Cookstoves,Kenya,1.4277775448342225,7.0,0,1,0.19395603175474882
CAR1411,CAR,Improved Forest Management,Mexico,1.4283781935703763,7.0,0,1,0.19395603175474882
GS1068,GOLD,Landfill Methane,Türkiye,0.8941003825682172,14.0,0,1,0.1939430541076509
GS622,GOLD,Methane Recovery in Wastewater,Papua New Guinea,0.898281486196197,14.0,0,1,0.1939430541076509
CAR933,CAR,Manure Methane Digester,United States,0.3903644911032174,12.0,0,1,0.1939078318631832
CAR1067,CAR,Improved Forest Management,United States,0.0070952288692246,12.0,0,0,0.19389679866727874
VCS2249,VCS,Afforestation/Reforestation,China,1.2747766863115275,11.0,0,1,0.19389288467155455
CAR981,CAR,Ozone Depleting Substances Recovery & Destruction,United States,0.5631084515084065,14.0,0,1,0.19382161269968637
CAR1125,CAR,Manure Methane Digester,United States,0.5718912329670178,11.0,0,1,0.19365144040672308
GS715,GOLD,Landfill Methane,Türkiye,0.9678380134024313,15.0,0,1,0.19348432199515164
ACR365,ACR,HFC Replacement in Foam Production,United States,0.012443234861911,12.0,0,0,0.1934505252479674
GS11595,GOLD,Manure Methane Digester,China,1.4360449487204483,5.0,0,1,0.19313504456015063
CAR995,CAR,Ozone Depleting Substances Recovery & Destruction,United States,0.857809232437259,13.0,0,1,0.19312600094878052
ACR251,ACR,Improved Forest Management,United States,0.6774240905898056,11.0,0,1,0.19306833444107654
ACR356,ACR,Ozone Depleting Substances Recovery & Destruction,United States,1.3561704144032911,10.0,0,1,0.19303918304524753
CAR992,CAR,Ozone Depleting Substances Recovery & Destruction,United States,0.7512257367652093,13.0,0,1,0.1929878691694256
GS1352,GOLD,Cookstoves,Nigeria,0.4358292681076954,14.0,0,0,0.1929198066342253
GS1329,GOLD,Cookstoves,Rwanda,0.4393036881936506,14.0,0,0,0.1929198066342253
ACR443,ACR,Ozone Depleting Substances Recovery & Destruction,United States,1.4070145562944407,7.0,0,1,0.19291773100024892
CAR1086,CAR,Improved Forest Management,United States,0.387564492177516,12.0,0,1,0.19289712660024458
CAR1278,CAR,Ozone Depleting Substances Recovery & Destruction,United States,0.3121154260140812,9.0,0,1,0.19279398043487103
GS1033,GOLD,Biodigesters,China,0.5459030053270758,14.0,0,0,0.1926770425822128
CAR1208,CAR,Improved Forest Management,United States,1.4502190834707107,9.0,0,1,0.19250695509951576
GS1359,GOLD,Community Boreholes,Uganda,2.305027420158184,13.0,0,0,0.19249656714399954
CAR948,CAR,Ozone Depleting Substances Recovery & Destruction,United States,1.1447981127748188,14.0,0,1,0.192195016265379
GS2765,GOLD,Cookstoves,Kenya,0.0466173419276799,13.0,0,0,0.1920487117839089
VCS1436,VCS,University Campus Emission Reductions,United States,0.0480066010717986,13.0,0,0,0.1920487117839089
GS1249,GOLD,Cookstoves,Kenya,0.0459967802965329,13.0,0,0,0.1920487117839089
VCS3866,VCS,Landfill Methane,China,1.4062496000415206,5.0,0,1,0.19203126858097977
VCS1953,VCS,REDD+,Brazil,1.386416240361365,10.0,0,1,0.1919440059430887
CAR1023,CAR,Ozone Depleting Substances Recovery & Destruction,United States,0.758804914429659,13.0,0,1,0.19191121497711083
GS6115,GOLD,Cookstoves,Honduras,0.3166412778551531,9.0,0,1,0.19189178380251368
ACR314,ACR,Ozone Depleting Substances Recovery & Destruction,United States,1.371566966163632,10.0,0,1,0.19187789237652722
GS10788,GOLD,Cookstoves,Nepal,3.3563415674337707,7.0,0,0,0.1918363994671712
CAR829,CAR,Landfill Methane,United States,0.5401865923847323,14.0,0,0,0.19183127276737352
ACR422,ACR,Improved Forest Management,United States,0.3537566464310863,8.0,0,1,0.1917053838261641
CAR1301,CAR,Ozone Depleting Substances Recovery & Destruction,United States,0.3525749624495584,8.0,0,1,0.1917053838261641
CAR826,CAR,Ozone Depleting Substances Recovery & Destruction,United States,0.6275279689476281,14.0,0,1,0.19162216254745468
CAR1000,CAR,Ozone Depleting Substances Recovery & Destruction,United States,0.8812453071508339,13.0,0,1,0.19156611817881636
VCS2762,VCS,Mine Methane Capture,China,1.5822120268565925,6.0,0,1,0.19150764316241262
VCS1400,VCS,REDD+,Colombia,0.774229280218963,13.0,0,1,0.191455070010914
CAR1109,CAR,Avoided Forest Conversion,United States,1.258145438572041,11.0,0,1,0.1914266307045302
VCS1541,VCS,REDD+,Guatemala,0.7398166579864551,14.0,0,1,0.19121526950750395
CAR1029,CAR,Ozone Depleting Substances Recovery & Destruction,United States,0.7924117565897214,13.0,0,1,0.1910590522801889
VCS1396,VCS,REDD+,Colombia,0.603709367271043,12.0,0,1,0.19093700492194227
VCS775,VCS,Solid Waste Separation,United States,0.6007095206360106,12.0,0,1,0.19093700492194227
ACR442,ACR,Ozone Depleting Substances Recovery & Destruction,United States,1.3910055720853989,7.0,0,1,0.19087185834836462
GS1073,GOLD,Manure Methane Digester,Türkiye,0.643021534221675,14.0,0,1,0.19073130512170136
CAR1897,CAR,Improved Forest Management,Mexico,2.2180535314776706,3.0,0,0,0.19070098237202018
ACR404,ACR,Ozone Depleting Substances Recovery & Destruction,United States,1.4493336384996731,8.0,0,1,0.190686949335164
VCS1527,VCS,Landfill Methane,United States,0.0139646838487148,12.0,0,0,0.19061990460396852
VCS2767,VCS,Waste Gas Recovery,Oman,0.4017715866867404,7.0,0,1,0.19060359991586043
CAR1367,CAR,Ozone Depleting Substances Recovery & Destruction,United States,0.4115668107226256,7.0,0,1,0.19050423518847712
GS7509,GOLD,Biodigesters,Nepal,0.4115138568064713,7.0,0,1,0.19050423518847712
VCS1441,VCS,RE Bundled,India,0.6471364262126165,14.0,0,0,0.1904790670887915
VCS783,VCS,Landfill Methane,Thailand,1.05901035273577,15.0,0,1,0.19040550593199046
ACR532,ACR,Ozone Depleting Substances Recovery & Destruction,United States,1.3311709218473202,7.0,0,1,0.19039941651449743
ACR663,ACR,HFC Refrigerant Reclamation,Canada,1.335099749733896,7.0,0,1,0.19039941651449743
ACR439,ACR,Improved Forest Management,United States,1.3316654641956682,7.0,0,1,0.19039941651449743
CAR1332,CAR,Improved Forest Management,United States,1.3374799609764123,7.0,0,1,0.19039941651449743
VCS2432,VCS,N2O Destruction in Nitric Acid Production,South Africa,0.771891642756127,14.0,0,1,0.19032502778180396
CAR1066,CAR,Improved Forest Management,United States,0.6322922609150489,11.0,0,1,0.1902658360225695
CAR1259,CAR,Avoided Grassland Conversion,United States,2.8035922064556806,9.0,0,0,0.18948250311477546
CAR1217,CAR,Improved Forest Management,United States,1.1592216874278292,11.0,0,1,0.1892731934021581
GS3079,GOLD,Cookstoves,Kenya,0.0146208081277818,12.0,0,0,0.1891926185517718
GS11051,GOLD,Clean Water,Burkina Faso,2.2178290766208253,3.0,0,0,0.18911782619678913
CAR989,CAR,Manure Methane Digester,United States,0.7330293301791595,12.0,0,1,0.1890728498239458
ACR244,ACR,Ozone Depleting Substances Recovery & Destruction,United States,0.7053874457647321,11.0,0,1,0.18906696452527746
CAR1059,CAR,Ozone Depleting Substances Recovery & Destruction,United States,0.6964181533962945,12.0,0,1,0.18882523542464044
GS939,GOLD,Biodigesters,Kenya,0.4852334674890757,14.0,0,0,0.1887505285826275
GS2479,GOLD,Community Boreholes,Uganda,2.265111945001482,13.0,0,0,0.18859058192741293
CAR1243,CAR,Ozone Depleting Substances Recovery & Destruction,United States,0.3798809582931842,10.0,0,1,0.18849641660356595
ACR272,ACR,Improved Forest Management,United States,0.7320601576175311,11.0,0,1,0.18840840092610409
GS3080,GOLD,Cookstoves,Kenya,0.0154732968331958,12.0,0,0,0.18830340436627815
VCS1390,VCS,REDD+,Colombia,0.7253258055091936,12.0,0,1,0.18822343609693068
GS746,GOLD,Methane Recovery in Wastewater,Thailand,0.9340189821091968,13.0,0,1,0.18819040038645204
VCS2982,VCS,Cookstoves,Uganda,1.5647143221480315,6.0,0,1,0.18818476451462113
GS2488,GOLD,Solar - centralized,China,1.119719658653198,13.0,0,1,0.18817785540508794
CAR1102,CAR,Improved Forest Management,United States,0.3879062116642356,10.0,0,1,0.18815183187115977
VCS2745,VCS,Afforestation/Reforestation,China,0.3378029693507289,9.0,0,1,0.18809991984515503
GS6114,GOLD,Cookstoves,Honduras,0.3317858852715877,9.0,0,1,0.18809991984515503
VCS1144,VCS,Composting,Brazil,1.0,15.0,0,1,0.1880812598694733
ACR105,ACR,Afforestation/Reforestation,Brazil,1.0,15.0,0,1,0.1880812598694733
VCS1502,VCS,Propylene Oxide Production,Thailand,1.0,15.0,0,1,0.1880812598694733
VCS1750,VCS,Aluminum Smelters Emission Reductions,Indonesia,1.0,15.0,0,1,0.1880812598694733
GS850,GOLD,Bundled Energy Efficiency,Tanzania,1.0,15.0,0,1,0.1880812598694733
VCS967,VCS,Landfill Methane,Indonesia,1.0,15.0,0,1,0.1880812598694733
CAR880,CAR,Landfill Methane,United States,0.713204239124249,14.0,0,0,0.18785084215547104
CAR1147,CAR,Improved Forest Management,United States,0.4080797934334732,10.0,0,1,0.18777100196765864
ACR284,ACR,Improved Forest Management,United States,1.361799488466239,9.0,0,1,0.18776606423831943
GS5052,GOLD,Clean Water,Uganda,1.5649775136380724,6.0,0,1,0.18774042311056705
ACR591,ACR,HFC Replacement in Foam Production,United States,0.4188492533860027,7.0,0,1,0.18752353943339667
CAR1089,CAR,Ozone Depleting Substances Recovery & Destruction,United States,0.7526367910400654,12.0,0,1,0.18717305462173564
ACR266,ACR,Avoided Forest Conversion,United States,0.7502060030340549,11.0,0,1,0.1871711736570803
ACR247,ACR,Improved Forest Management,United States,1.320504786642958,10.0,0,1,0.18715201825123146
GS621,GOLD,Methane Recovery in Wastewater,Papua New Guinea,1.101718513803803,14.0,0,1,0.1870407611915624
ACR829,ACR,HFC Refrigerant Reclamation,United States,0.2990785893270771,5.0,0,1,0.18697986654540635
ACR190,ACR,Manure Methane Digester,United States,2.2394188750271975,13.0,0,0,0.18683166825962738
CAR1074,CAR,Ozone Depleting Substances Recovery & Destruction,United States,0.3991048264337977,10.0,0,1,0.1866330799316427
CAR1233,CAR,Manure Methane Digester,United States,0.3975391495073201,10.0,0,1,0.1866330799316427
VCS2511,VCS,Landfill Methane,South Africa,0.0638498177716879,13.0,0,0,0.18656217963660246
CAR974,CAR,Ozone Depleting Substances Recovery & Destruction,United States,1.0958862215246097,14.0,0,1,0.18654370753912794
CAR1087,CAR,Ozone Depleting Substances Recovery & Destruction,United States,0.8952580540585632,11.0,0,1,0.1863265528654491
VCS1533,VCS,Solid Waste Separation,United States,0.0320428674327335,12.0,0,0,0.18618179893619038
GS3113,GOLD,Biodigesters,Nepal,2.296268002521612,12.0,0,0,0.18599327259692958
CAR1151,CAR,Manure Methane Digester,United States,1.110968259035272,11.0,0,1,0.18584986147519408
GS660,GOLD,Methane Recovery in Wastewater,Thailand,0.0271128895355887,12.0,0,0,0.1857381350070872
GS2429,GOLD,Cookstoves,China,0.1797399088765254,13.0,0,0,0.18569359672797484
VCS2593,VCS,Landfill Methane,China,0.3043426951053732,6.0,0,1,0.1855965362496953
ACR469,ACR,Ozone Depleting Substances Recovery & Destruction,United States,0.5456895604414833,7.0,0,1,0.18554593952803006
ACR737,ACR,Advanced Refrigerants,United States,0.5409779636341288,7.0,0,1,0.18554593952803006
ACR599,ACR,Advanced Refrigerants,United States,0.5423529807264553,7.0,0,1,0.18554593952803006
CAR1219,CAR,Ozone Depleting Substances Recovery & Destruction,United States,0.7587699873436478,11.0,0,1,0.18527276022523817
ACR206,ACR,Ozone Depleting Substances Recovery & Destruction,United States,0.8797592125588547,12.0,0,1,0.18526827870921542
CAR1068,CAR,Ozone Depleting Substances Recovery & Destruction,United States,0.882355988485993,12.0,0,1,0.18526827870921542
GS2722,GOLD,Cookstoves,Ethiopia,0.8775636289021372,12.0,0,1,0.18526827870921542
CAR1267,CAR,Ozone Depleting Substances Recovery & Destruction,United States,0.3548102959542809,9.0,0,1,0.18494487838657958
CAR1069,CAR,Ozone Depleting Substances Recovery & Destruction,United States,0.901810375394281,12.0,0,1,0.18493013818598186
ACR467,ACR,Manure Methane Digester,United States,0.4304183585998264,7.0,0,1,0.18472420049425992
ACR205,ACR,Rice Emission Reductions,United States,0.6767169179229481,14.0,0,0,0.18467153904233555
ACR707,ACR,Advanced Refrigerants,United States,0.3087825994237179,5.0,0,1,0.18462264446543397
VCS2390,VCS,Cookstoves,Angola,0.305911156296035,5.0,0,1,0.1845412167157235
VCS1826,VCS,Afforestation/Reforestation,China,0.4607449415697544,7.0,0,1,0.18452122838576615
VCS1825,VCS,Afforestation/Reforestation,China,0.4631993586410334,7.0,0,1,0.18452122838576615
ACR311,ACR,Ozone Depleting Substances Recovery & Destruction,United States,1.3138390835490843,10.0,0,1,0.18451627839407614
CAR1135,CAR,Manure Methane Digester,United States,0.7735700922823414,11.0,0,1,0.18432996894048578
CAR1330,CAR,Improved Forest Management,United States,0.4420697613136861,7.0,0,1,0.18428102957734013
ACR471,ACR,Ozone Depleting Substances Recovery & Destruction,United States,0.4395672657305899,7.0,0,1,0.18428102957734013
CAR1128,CAR,Manure Methane Digester,United States,0.9120015782814992,11.0,0,1,0.18413064714764366
CAR1172,CAR,Ozone Depleting Substances Recovery & Destruction,United States,0.9150547264097618,11.0,0,1,0.18413064714764366
CAR1327,CAR,Ozone Depleting Substances Recovery & Destruction,United States,0.4547297036153766,7.0,0,1,0.18411590818529355
VCS1832,VCS,Afforestation/Reforestation,China,0.4838905367892265,7.0,0,1,0.18407812612130878
ACR648,ACR,HFC Refrigerant Reclamation,United States,1.5364482863461404,6.0,0,1,0.1840674395525402
ACR587,ACR,Improved Forest Management,United States,1.548153766736794,6.0,0,1,0.1840674395525402
CAR1064,CAR,Manure Methane Digester,United States,0.1582682338505006,13.0,0,0,0.18398275917573642
CAR1272,CAR,Ozone Depleting Substances Recovery & Destruction,United States,0.3583379316414211,9.0,0,1,0.18395871574590952
ACR198,ACR,Ozone Depleting Substances Recovery & Destruction,United States,1.078420050268455,13.0,0,1,0.18395801604811102
VCS1389,VCS,REDD+,Colombia,1.0850318109016792,13.0,0,1,0.18395801604811102
ACR497,ACR,Ozone Depleting Substances Recovery & Destruction,United States,0.5149087055697756,7.0,0,1,0.1839362087959148
CAR1341,CAR,Ozone Depleting Substances Recovery & Destruction,United States,0.5131627185122632,7.0,0,1,0.1839362087959148
CAR1297,CAR,Improved Forest Management,United States,0.5108382805050031,7.0,0,1,0.1839362087959148
CAR1302,CAR,Ozone Depleting Substances Recovery & Destruction,United States,0.410358333546635,8.0,0,1,0.18392636748224542
VCS995,VCS,Afforestation/Reforestation,Uganda,1.0558823810353926,14.0,0,1,0.18387335506787136
GS11154,GOLD,Afforestation/Reforestation,Ghana,3.0,8.0,0,0,0.18383132651530526
VCS1884,VCS,Bicycles,Brazil,3.0,8.0,0,0,0.18383132651530526
CAR793,CAR,Mine Methane Capture,United States,0.9645989358160898,14.0,0,1,0.18377078536123137
ACR600,ACR,Advanced Refrigerants,United States,0.4225439693012533,7.0,0,1,0.18369266639946086
GS1013,GOLD,Landfill Methane,Türkiye,1.015624722183184,14.0,0,1,0.1836359030663699
GS3116,GOLD,Biodigesters,Nepal,2.288550148300044,12.0,0,0,0.18352615337009773
GS11908,GOLD,Cookstoves,Malawi,0.322249133539578,5.0,0,1,0.18347296438367658
GS5107,GOLD,Cookstoves,Peru,0.4631804430076457,10.0,0,1,0.1832266115321162
VCS2908,VCS,Cookstoves,India,0.3068007346585684,5.0,0,1,0.1832018621446706
CAR1326,CAR,Ozone Depleting Substances Recovery & Destruction,United States,0.3921543363175511,8.0,0,1,0.18317575770578653
