Project ID,Project Name,Voluntary Registry,Type,Scope,Country,Region,Methodology / Protocol,Voluntary Status,Reduction / Removal,First Year of Project (Vintage),Total Credits  Issued,Total Credits  Retired,Total Credits Remaining,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,start_year,start_year_missing,Vintage_Age
ACR186,Devil Fire Reforestation,ACR,Afforestation/Reforestation,Forestry & Land Use,United States,North America,CAR U.S. Forest Protocol,Inactive,Impermanent Removal,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
ACR187,Storrie Fire Reforestation,ACR,Afforestation/Reforestation,Forestry & Land Use,United States,North America,CAR U.S. Forest Protocol,Inactive,Impermanent Removal,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
ACR188,"Truck Stop Electrification, BEF",ACR,Truck Stop Electrification,Transportation,United States,North America,ACR Truck Stop Electrification,Completed,Reduction,2010.0,43549,43549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,525,3835,5649,6114,6934,6945,5597,3528,2565,1857,0,0,0,0,0,0,2010,0,16.0
ACR189,Miller Forest,ACR,Improved Forest Management,Forestry & Land Use,United States,North America,ARB Compliance Offset Protocol: U.S. Forest Projects,,Mixed,2013.0,286707,254962,31745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219084,5805,5911,6120,6281,5706,5131,6055,6173,11051,4621,4769,0,2013,0,13.0
ACR190,Big Sky Dairy,ACR,Manure Methane Digester,Agriculture,United States,North America,ARB Compliance Offset Protocol: Capturing and Destroying Methane from Manure Management Systems,,Reduction,2013.0,194151,180237,13914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19179,24558,23610,22071,24835,24535,25682,29681,0,0,0,0,0,2013,0,13.0
ACR191,"MS Renovaveis Wind Power Complex: Mar e Terra, Areia Branca, Embuaca and  Icaraí",ACR,Wind,Renewable Energy,Brazil,Latin America and the Caribbean,ACM0002 Grid-connected electricity generation from renewable sources,Completed,Reduction,2015.0,610193,22095,588098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85320,166534,113242,112457,109511,23129,0,0,0,0,0,2015,0,11.0
ACR192,Green Assets-Brookgreen Gardens Improved Forest Management Project,ACR,Improved Forest Management,Forestry & Land Use,United States,North America,ARB Compliance Offset Protocol: U.S. Forest Projects,,Mixed,2013.0,202207,199656,2551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162551,5286,5416,5549,5683,5821,11901,0,0,0,0,0,0,2013,0,13.0
ACR193,EOS ARB ODS 2013-7,ACR,Ozone Depleting Substances Recovery & Destruction,Chemical Processes,United States,North America,ARB Compliance Offset Protocol: Destruction of U.S. Ozone Depleting Substances Banks,,Reduction,2014.0,84418,84418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84418,0,0,0,0,0,0,0,0,0,0,0,2014,0,12.0
ACR195,EOS ARB ODS 2014-1,ACR,Ozone Depleting Substances Recovery & Destruction,Chemical Processes,United States,North America,ARB Compliance Offset Protocol: Destruction of U.S. Ozone Depleting Substances Banks,,Reduction,2014.0,122080,122080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122080,0,0,0,0,0,0,0,0,0,0,0,2014,0,12.0
ACR196,RR ACR 2013,ACR,Ozone Depleting Substances Recovery & Destruction,Chemical Processes,United States,North America,ARB Compliance Offset Protocol: Destruction of U.S. Ozone Depleting Substances Banks,,Reduction,2013.0,56124,56124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56124,0,0,0,0,0,0,0,0,0,0,0,0,2013,0,13.0
ACR198,Wabashco Clean Sweep 2,ACR,Ozone Depleting Substances Recovery & Destruction,Chemical Processes,United States,North America,ARB Compliance Offset Protocol: Destruction of U.S. Ozone Depleting Substances Banks,,Reduction,2013.0,88044,88044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88044,0,0,0,0,0,0,0,0,0,0,0,0,2013,0,13.0
ACR199,Finite Carbon - The Forestland Group CT Lakes,ACR,Improved Forest Management,Forestry & Land Use,United States,North America,ARB Compliance Offset Protocol: U.S. Forest Projects,,Mixed,2014.0,2105998,2068435,37563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1165601,98142,243447,100838,70447,60073,115611,113716,138123,0,0,0,2014,0,12.0
ACR200,Brush Creek,ACR,Improved Forest Management,Forestry & Land Use,United States,North America,ARB Compliance Offset Protocol: U.S. Forest Projects,,Mixed,2015.0,136917,115863,21054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53171,8980,9436,9746,9982,10176,9914,8032,8940,8540,0,2015,0,11.0
ACR202,Blue Source - Goodman Improved Forest Management Project,ACR,Improved Forest Management,Forestry & Land Use,United States,North America,ARB Compliance Offset Protocol: U.S. Forest Projects,,Mixed,2014.0,847890,847890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,693615,14986,23127,68490,21278,26394,0,0,0,0,0,0,2014,0,12.0
ACR203,2014-P5,ACR,Ozone Depleting Substances Recovery & Destruction,Chemical Processes,United States,North America,ARB Compliance Offset Protocol: Destruction of U.S. Ozone Depleting Substances Banks,,Reduction,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
ACR204,Improvements in Vehicle Efficiency for Marten Transport,ACR,Fleet Efficiency,Transportation,United States,North America,AMS-III.BC. Emission reductions through improved efficiency of vehicle fleets,Completed,Reduction,2008.0,207509,186757,20752,0,0,0,0,0,0,0,0,0,0,0,0,5890,14862,29214,35330,39901,43673,38639,0,0,0,0,0,0,0,0,0,0,0,2008,0,18.0
ACR205,Emission Reductions in California Rice Management Systems,ACR,Rice Emission Reductions,Agriculture,United States,North America,ACR Emission Reductions in Rice Management Systems,Completed,Reduction,2012.0,202,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,195,0,0,0,0,0,0,0,0,0,0,0,0,2012,0,14.0
ACR206,2014-P4,ACR,Ozone Depleting Substances Recovery & Destruction,Chemical Processes,United States,North America,ARB Compliance Offset Protocol: Destruction of U.S. Ozone Depleting Substances Banks,,Reduction,2014.0,71825,71825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71825,0,0,0,0,0,0,0,0,0,0,0,2014,0,12.0
ACR207,Improvements in Vehicle Efficiency for Crete Carrier Corp,ACR,Fleet Efficiency,Transportation,United States,North America,AMS-III.BC. Emission reductions through improved efficiency of vehicle fleets,Completed,Reduction,2008.0,267128,229444,37684,0,0,0,0,0,0,0,0,0,0,0,0,12732,24952,28429,40900,46239,54753,59123,0,0,0,0,0,0,0,0,0,0,0,2008,0,18.0
ACR208,RR ACR 2014,ACR,Ozone Depleting Substances Recovery & Destruction,Chemical Processes,United States,North America,ARB Compliance Offset Protocol: Destruction of U.S. Ozone Depleting Substances Banks,,Reduction,2014.0,315794,315794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315794,0,0,0,0,0,0,0,0,0,0,0,2014,0,12.0
ACR209,Finite Carbon - Weyerhaeuser Company IFM 1,ACR,Improved Forest Management,Forestry & Land Use,United States,North America,ARB Compliance Offset Protocol: U.S. Forest Projects,,Mixed,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
ACR210,Huron Mountain Club Forest Carbon Project,ACR,Improved Forest Management,Forestry & Land Use,United States,North America,ARB Compliance Offset Protocol: U.S. Forest Projects,,Mixed,2016.0,1234755,1164755,70000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1099667,22683,26876,30105,27259,17864,10301,0,0,0,2016,0,10.0
ACR211,White Mountain Apache Tribe Forest Carbon Project,ACR,Improved Forest Management,Forestry & Land Use,United States,North America,ARB Compliance Offset Protocol: U.S. Forest Projects,,Mixed,2012.0,4330232,3603925,726307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3824852,178288,69317,71757,76515,25379,13088,25241,45795,0,0,0,2014,0,12.0
ACR212,UPM Blandin Native American Hardwoods Conservation & Carbon Sequestration Project,ACR,Improved Forest Management,Forestry & Land Use,United States,North America,ACR Improved Forest Management (IFM) on Non-Federal U.S. Forestlands,Registered,Mixed,2011.0,1387888,1531480,-143592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14429,19116,62525,82837,0,0,0,672181,326425,210375,0,0,0,0,0,2011,0,15.0
ACR213,EOS ACR 213,ACR,Ozone Depleting Substances Recovery & Destruction,Chemical Processes,United States,North America,ARB Compliance Offset Protocol: Destruction of U.S. Ozone Depleting Substances Banks,,Reduction,2015.0,127664,127664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127664,0,0,0,0,0,0,0,0,0,0,2015,0,11.0
ACR214,EOS ACR 214,ACR,Ozone Depleting Substances Recovery & Destruction,Chemical Processes,United States,North America,ARB Compliance Offset Protocol: Destruction of U.S. Ozone Depleting Substances Banks,,Reduction,2015.0,145580,145580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145580,0,0,0,0,0,0,0,0,0,0,2015,0,11.0
ACR221,Wabashco Clean Sweep 3,ACR,Ozone Depleting Substances Recovery & Destruction,Chemical Processes,United States,North America,ARB Compliance Offset Protocol: Destruction of U.S. Ozone Depleting Substances Banks,,Reduction,2014.0,112378,112378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112378,0,0,0,0,0,0,0,0,0,0,0,2014,0,12.0
ACR222,Prairie Pothole Avoided Conversion of Grasslands and Shrublands,ACR,Avoided Grassland Conversion,Forestry & Land Use,United States,North America,ACR Avoided Conversion of Grasslands and Shrublands to Crop Production,Registered,Reduction,2010.0,160901,154859,6042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13292,14144,19428,13638,16119,17587,17782,16809,16244,15858,0,0,0,0,0,0,2010,0,16.0
ACR223,Transformer Oil Reclamation Project,ACR,Oil Recycling,Industrial & Commercial,United States,North America,ACR Methodology for Reduction in Emissions from the Recycling of Transformer Oil,Completed,Reduction,2008.0,378561,339951,38610,0,0,0,0,0,0,0,0,0,0,0,0,319,14655,36571,31063,40461,42685,0,0,34300,41571,41447,38078,22349,17891,17171,0,0,0,2008,0,18.0
ACR224,"SANTOS ENERGIA WIND POWER COMPLEX: SANTO ANTÔNIO DE PÁDUA, SÃO CRISTÓVÃO AND SÃO JORGE",ACR,Wind,Renewable Energy,Brazil,Latin America and the Caribbean,ACM0002 Grid-connected electricity generation from renewable sources,Completed,Reduction,2015.0,468053,196629,271424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70490,91554,20064,82614,79828,61831,61672,0,0,0,0,2015,0,11.0
ACR225,Wabashco Clean Sweep 4,ACR,Ozone Depleting Substances Recovery & Destruction,Chemical Processes,United States,North America,ARB Compliance Offset Protocol: Destruction of U.S. Ozone Depleting Substances Banks,,Reduction,2015.0,110003,110003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110003,0,0,0,0,0,0,0,0,0,0,2015,0,11.0
ACR226,Marshall County VAM Abatement Project,ACR,Mine Methane Capture,Industrial & Commercial,United States,North America,ARB Compliance Offset Protocol: Mine Methane Capture Projects,,Reduction,2014.0,1660307,1585577,74730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280667,224038,271395,269823,225935,127576,105538,115309,40026,0,0,0,2014,0,12.0
ACR227,RR ACR 2014 756,ACR,Ozone Depleting Substances Recovery & Destruction,Chemical Processes,United States,North America,ARB Compliance Offset Protocol: Destruction of U.S. Ozone Depleting Substances Banks,,Reduction,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
ACR228,RR ACR 2014 758,ACR,Ozone Depleting Substances Recovery & Destruction,Chemical Processes,United States,North America,ARB Compliance Offset Protocol: Destruction of U.S. Ozone Depleting Substances Banks,,Reduction,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
ACR229,RR ACR 2014 768,ACR,Ozone Depleting Substances Recovery & Destruction,Chemical Processes,United States,North America,ARB Compliance Offset Protocol: Destruction of U.S. Ozone Depleting Substances Banks,,Reduction,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
ACR230,Emission Reductions in Midsouth Rice Management Systems,ACR,Rice Emission Reductions,Agriculture,United States,North America,ACR Emission Reductions in Rice Management Systems,Completed,Reduction,2013.0,395,395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,170,194,0,0,0,0,0,0,0,0,0,0,2013,0,13.0
ACR232,The Dry Creek Dairy Biofactory Project,ACR,Manure Methane Digester,Agriculture,United States,North America,ARB Compliance Offset Protocol: Capturing and Destroying Methane from Manure Management Systems,,Reduction,2015.0,298204,298204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43254,50088,55174,53275,59299,37114,0,0,0,0,0,2015,0,11.0
ACR233,Double A Dairy,ACR,Manure Methane Digester,Agriculture,United States,North America,ARB Compliance Offset Protocol: Capturing and Destroying Methane from Manure Management Systems,,Reduction,2015.0,294783,294783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60194,54602,55058,57195,67734,0,0,0,0,0,0,2015,0,11.0
ACR234,Alliance Dairy,ACR,Manure Methane Digester,Agriculture,United States,North America,ARB Compliance Offset Protocol: Capturing and Destroying Methane from Manure Management Systems,,Reduction,2015.0,84219,84219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12382,14787,14054,15864,10809,16323,0,0,0,0,0,2015,0,11.0
ACR235,"Synergy Biogas, LLC",ACR,Manure Methane Digester,Agriculture,United States,North America,ARB Compliance Offset Protocol: Capturing and Destroying Methane from Manure Management Systems,,Reduction,2015.0,48409,41389,7020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6904,8081,7020,6257,6216,5107,8824,0,0,0,0,2015,0,11.0
ACR236,Green Meadow Farm,ACR,Manure Methane Digester,Agriculture,United States,North America,ARB Compliance Offset Protocol: Capturing and Destroying Methane from Manure Management Systems,,Reduction,2019.0,19252,19252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5816,0,13436,0,0,0,0,2019,0,7.0
ACR237,Blue Source - Hawthorne Ten Mile Watershed Improved Forest Management Project,ACR,Improved Forest Management,Forestry & Land Use,United States,North America,ARB Compliance Offset Protocol: U.S. Forest Projects,,Mixed,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
ACR238,Willet Dairy,ACR,Manure Methane Digester,Agriculture,United States,North America,ARB Compliance Offset Protocol: Capturing and Destroying Methane from Manure Management Systems,,Reduction,2015.0,114740,100528,14212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17350,15159,14212,16178,15442,14662,21737,0,0,0,0,2015,0,11.0
ACR239,"Edaleen Cow Power, LLC",ACR,Manure Methane Digester,Agriculture,United States,North America,ARB Compliance Offset Protocol: Capturing and Destroying Methane from Manure Management Systems,,Reduction,2015.0,42727,42727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8746,8392,8424,7390,5349,0,1790,2636,0,0,0,2015,0,11.0
ACR240,EOS ACR 240,ACR,Ozone Depleting Substances Recovery & Destruction,Chemical Processes,United States,North America,ARB Compliance Offset Protocol: Destruction of U.S. Ozone Depleting Substances Banks,,Reduction,2015.0,129700,129700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129700,0,0,0,0,0,0,0,0,0,0,2015,0,11.0
ACR241,Gardeau Crest Dairy,ACR,Manure Methane Digester,Agriculture,United States,North America,ARB Compliance Offset Protocol: Capturing and Destroying Methane from Manure Management Systems,,Reduction,2015.0,91842,91294,548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14179,14760,13612,13636,11149,10957,13549,0,0,0,0,2015,0,11.0
ACR242,Cambria 33 Abandoned Mine Methane Capture and Use Project,ACR,Mine Methane Capture,Industrial & Commercial,United States,North America,ARB Compliance Offset Protocol: Mine Methane Capture Projects,,Reduction,2018.0,221141,131189,89952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22118,43213,40242,47616,35423,32529,0,0,2018,0,8.0
ACR243,Elk Creek Coal Mine Methane Destruction & Utilization Project,ACR,Mine Methane Capture,Industrial & Commercial,United States,North America,ARB Compliance Offset Protocol: Mine Methane Capture Projects,,Reduction,2015.0,266263,266263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266263,0,0,0,0,0,0,0,0,0,2016,0,10.0
ACR244,Wabashco Clean Sweep 5,ACR,Ozone Depleting Substances Recovery & Destruction,Chemical Processes,United States,North America,ARB Compliance Offset Protocol: Destruction of U.S. Ozone Depleting Substances Banks,,Reduction,2015.0,57589,57589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57589,0,0,0,0,0,0,0,0,0,0,2015,0,11.0
ACR245,Storrie Fire Reforestation Compliance Project,ACR,Afforestation/Reforestation,Forestry & Land Use,United States,North America,ARB Compliance Offset Protocol: U.S. Forest Projects,,Impermanent Removal,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
ACR246,Devil Fire Reforestation Compliance Project,ACR,Afforestation/Reforestation,Forestry & Land Use,United States,North America,ARB Compliance Offset Protocol: U.S. Forest Projects,,Impermanent Removal,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
ACR247,Finite Carbon - The Forestland Group Chateaugay Woodlands IFM,ACR,Improved Forest Management,Forestry & Land Use,United States,North America,ARB Compliance Offset Protocol: U.S. Forest Projects,,Mixed,2016.0,677605,630062,47543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630062,8640,8189,3130,1163,26421,0,0,0,0,2016,0,10.0
ACR248,Cumberland Forest Highlands IFM,ACR,Improved Forest Management,Forestry & Land Use,United States,North America,ARB Compliance Offset Protocol: U.S. Forest Projects,,Mixed,2016.0,3069391,3058017,11374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2384535,242228,111204,0,0,67738,126227,137459,0,0,2016,0,10.0
ACR249,Finite Carbon - Lyme Wyoming IFM,ACR,Improved Forest Management,Forestry & Land Use,United States,North America,ARB Compliance Offset Protocol: U.S. Forest Projects,,Mixed,2015.0,5027010,4238983,788027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4277775,233244,74938,185632,70736,59275,0,125410,0,0,0,2015,0,11.0
ACR250,Clear Heart,ACR,Improved Forest Management,Forestry & Land Use,United States,North America,ARB Compliance Offset Protocol: U.S. Forest Projects,,Mixed,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
ACR251,Glasscock Island,ACR,Improved Forest Management,Forestry & Land Use,United States,North America,ARB Compliance Offset Protocol: U.S. Forest Projects,,Mixed,2015.0,347614,347614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347614,0,0,0,0,0,0,0,0,0,0,2015,0,11.0
ACR252,EOS ACR 252,ACR,Ozone Depleting Substances Recovery & Destruction,Chemical Processes,United States,North America,ARB Compliance Offset Protocol: Destruction of U.S. Ozone Depleting Substances Banks,,Reduction,2015.0,140736,140736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140736,0,0,0,0,0,0,0,0,0,0,2015,0,11.0
ACR253,EOS ACR 253,ACR,Ozone Depleting Substances Recovery & Destruction,Chemical Processes,United States,North America,ARB Compliance Offset Protocol: Destruction of U.S. Ozone Depleting Substances Banks,,Reduction,2015.0,135017,135017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135017,0,0,0,0,0,0,0,0,0,0,2015,0,11.0
ACR254,Wabashco Clean Sweep 6,ACR,Ozone Depleting Substances Recovery & Destruction,Chemical Processes,United States,North America,ARB Compliance Offset Protocol: Destruction of U.S. Ozone Depleting Substances Banks,,Reduction,2015.0,39036,39036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39036,0,0,0,0,0,0,0,0,0,0,2015,0,11.0
ACR255,Finite Carbon - Colville IFM,ACR,Improved Forest Management,Forestry & Land Use,United States,North America,ARB Compliance Offset Protocol: U.S. Forest Projects,,Mixed,2016.0,12690619,10214172,2476447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12163578,172632,16179,338230,0,0,0,0,0,0,2016,0,10.0
ACR256,Finite Carbon - Tennessee River Gorge Trust IFM,ACR,Improved Forest Management,Forestry & Land Use,United States,North America,ARB Compliance Offset Protocol: U.S. Forest Projects,,Mixed,2016.0,344849,342764,2085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272988,12842,12842,12860,11222,13539,0,8556,0,0,2016,0,10.0
ACR257,Finite Carbon - Cook's Branch Conservancy IFM,ACR,Improved Forest Management,Forestry & Land Use,United States,North America,ARB Compliance Offset Protocol: U.S. Forest Projects,,Mixed,2015.0,195321,182661,12660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180282,3131,2381,2845,2389,2389,1904,0,0,0,0,2015,0,11.0
ACR258,EOS ARB ODS 2013-1,ACR,Ozone Depleting Substances Recovery & Destruction,Chemical Processes,United States,North America,ARB Compliance Offset Protocol: Destruction of U.S. Ozone Depleting Substances Banks,,Reduction,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
ACR259,Homestead Green Energy,ACR,Manure Methane Digester,Agriculture,United States,North America,ARB Compliance Offset Protocol: Capturing and Destroying Methane from Manure Management Systems,,Reduction,2016.0,84689,52929,31760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11533,6721,5491,8029,9205,11091,12310,12401,7908,0,2016,0,10.0
ACR260,Warm Springs Phase I,ACR,Improved Forest Management,Forestry & Land Use,United States,North America,ARB Compliance Offset Protocol: U.S. Forest Projects,,Mixed,2015.0,2275340,1874489,400851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1813212,328371,0,111061,22696,0,0,0,0,0,0,2015,0,11.0
ACR261,Replacement of SF6 as a Cover Gas at US Magnesium,ACR,SF6 Replacement,Chemical Processes,United States,North America,AM0065 Replacement of SF6 with alternate cover gas in the magnesium industry,Completed,Reduction,2014.0,152040,0,152040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152040,0,0,0,0,0,0,0,0,0,0,0,2014,0,12.0
ACR262,Bewley Ranches,ACR,Improved Forest Management,Forestry & Land Use,United States,North America,ARB Compliance Offset Protocol: U.S. Forest Projects,,Mixed,2015.0,964984,496870,468114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,546264,58664,57955,53520,56242,49301,57207,28535,57296,0,0,2015,0,11.0
